number_of_slot,number_of_day,number_of_weekday,number_of_hour,stream.1,stream.2,stream.3,stream.4,stream.5,advertising_earnings.1,advertising_earnings.2,advertising_earnings.3,advertising_earnings.4,advertising_earnings.5,bandwidth_available_OTT
5195,217,7,11,0.0,0.432525265,0.263485738,0.580667354,2.1114098130000003,3.6446256504850982,0.07207312092664361,2.4878085761654307,1.978547801618702,4.614953254276031,1.825650085
5196,217,7,12,0.0,0.640415495,0.4684848270000001,0.562735115,2.157482519,3.7056665647709934,0.6414791529678331,2.378724932546603,1.9582167720727772,4.624995436959464,1.376409166
5197,217,7,13,0.0,0.895955376,0.039170802000000005,0.225350518,1.14406414,1.6355629428556706,1.7548300461057518,2.2778744220608758,2.07352440752854,4.624152874852167,0.694490473
5198,217,7,14,0.0,1.392595618,0.21732353,0.044868291,2.175143409,4.814772845077098,0.02603131304262135,2.372615283254791,2.017544141144498,4.63286036885992,0.561331452
5199,217,7,15,0.0,2.059812565,0.6917231640000001,0.14592185400000002,0.986492791,4.031167698730057,0.9005938502344966,2.295696187170197,1.9571730056080727,4.637201461125353,0.960397597
5200,217,7,16,0.0,1.23121789,0.298500287,0.165939163,1.816998328,3.756373062668573,1.4713657293742777,2.3229488461637566,2.0393829132490806,4.61759183497321,0.873087222
5201,217,7,17,0.0,1.074059173,0.460719785,0.269860508,0.6288755429999999,4.0426884630840965,0.5928155248873599,2.6415301067429957,1.9997581433771592,4.630002476338153,0.486736451
5202,217,7,18,0.0,1.114719378,1.76977114,0.477848156,4.238652573,2.824519508116241,0.11000056649505886,2.339195894925628,1.9431377368685812,4.6303171915377765,0.023032432
5203,217,7,19,0.0,1.252190564,0.992183887,0.53503073,1.769444796,4.992080228661706,1.0363280506894672,2.3554302002381204,2.037938478430413,4.634460699566276,0.007836216
5204,217,7,20,0.0,1.34908139,1.090500495,0.7250919159999999,3.254500661,2.836802347024588,0.5939976253841632,2.314965864974289,1.917849394108272,4.640968744794561,0.51801727
5205,217,7,21,0.0,0.712094108,3.117995415,1.471969302,2.9910265,4.693382740485756,0.3322662552967221,2.2910464518595477,1.9269139207473969,4.623150440350226,0.763554374
5206,217,7,22,0.0,0.44573246,0.739731063,1.0725873190000002,4.032913214,3.690853285548084,1.6863588875757358,2.304379877556473,1.9329602738386675,4.621262311385256,0.968613145
5207,217,7,23,0.0,0.259539137,0.438855003,0.367700785,6.338237021,3.741004953002371,2.2411132374548743,2.3207975361711584,2.0148207404714458,4.626572229742253,1.317284222
5208,217,7,24,0.0,0.147094678,0.426058533,0.8656581459999999,4.444662673,3.4423598646097853,0.8045588411250255,2.295223300649788,2.0467519552367635,4.638126365039176,2.8814558910000003
5209,218,1,1,0.0,0.147056097,2.227138551,0.57809034,0.0,4.67721390959616,0.5857239801835369,2.470076293084316,2.070129293510984,4.63291930742101,4.691413025
5210,218,1,2,0.0,0.344389464,0.118021784,0.498356963,0.0,3.2256024239411913,0.272891209306288,2.424572632157506,1.9189672444069732,4.635076317708355,6.4761008910000015
5211,218,1,3,0.0,0.513933408,1.208244174,0.164959469,0.0,2.9306630705306835,1.4056272654722752,2.2981291493841507,1.9920787203018568,4.622902636222222,7.27215293
5212,218,1,4,0.0,0.7661954540000001,1.870690911,0.186411521,0.0,4.75086705273541,1.6869014668062972,2.65421195913138,2.056324106984309,4.619654314678753,6.96001471
5213,218,1,5,0.0,0.646160927,1.7218078769999998,0.151120463,0.0,4.609796161198643,1.1513250840973133,2.4203662922897164,1.9535890773324711,4.607209630029502,6.7624109720000005
5214,218,1,6,0.0,0.59012513,0.934504714,0.294428324,0.0,3.953947946531237,1.0421521691228228,2.465953314549553,2.0816379007873618,4.633178260245427,6.714256997000001
5215,218,1,7,0.0,0.73598059,1.432909774,0.795018868,0.0,4.832869598776806,0.1718451219557766,2.260915297747489,1.9555314657963556,4.6401252278720095,6.11803572
5216,218,1,8,0.0,0.508954027,0.605891319,1.069578387,0.0,2.8635845587852327,1.6218105083616914,2.284066275123042,2.056390235898763,4.6290361361221555,4.995942114
5217,218,1,9,0.0,0.7725972320000001,0.110571705,0.423349996,0.0,4.01843555370824,0.5578171967283396,2.418822247651641,1.9224167027927448,4.6250569276386795,3.629820131
5218,218,1,10,0.0,1.487496767,0.272508232,0.900946077,0.0,4.731103219578053,0.7920868521671194,2.4144098952905724,1.9640534733151904,4.641898238726755,2.8292145910000004
5219,218,1,11,0.0,0.488475491,0.501925249,0.836327785,0.0,4.657155811333483,0.7105521566323001,2.2547479431377537,2.0481887470367304,4.643501723456634,1.890447461
5220,218,1,12,0.0,0.646290154,0.479602541,0.7761398829999999,0.0,4.0549988431088035,1.1853678525642979,2.3698731920652394,1.9143946885162224,4.63490382763237,1.436613867
5221,218,1,13,0.0,1.213253152,0.146684323,0.221289503,0.0,4.8930435334369236,0.3260391471361917,2.492554043702768,1.9469851758189003,4.642548416703484,0.684669126
5222,218,1,14,0.0,1.4767158269999998,0.370015443,0.186965972,0.0,3.704429475130722,2.251760654818005,2.5227503071004143,2.005713136713676,4.615377590659524,0.556988536
5223,218,1,15,0.0,2.032169739,0.700038872,0.182590316,0.0,4.528858137724498,0.16004770691142467,2.289589215314812,1.97815554784414,4.638191638606059,0.935821676
5224,218,1,16,0.0,1.352162985,1.6156064680000002,0.240454419,0.0,4.08302500741211,0.6920608997481096,2.296037344384378,1.953201512684637,4.630803512385397,0.943785197
5225,218,1,17,0.0,0.856189834,0.978659516,0.266473874,0.0,5.015005925257952,0.039934008477907366,2.284569397130276,1.9633754131780443,4.629244815746229,0.430568515
5226,218,1,18,0.0,1.077625443,0.357387126,0.439361636,0.0,4.943353246392162,0.3949052890101842,2.343968074221236,1.959082903872526,4.6368344454901775,0.034085377
5227,218,1,19,0.0,1.208563902,0.271410638,0.764932708,0.0,4.754257750391635,1.2685154573956672,2.6267903476277232,1.9972908024209768,4.620208776423156,0.003966652
5228,218,1,20,0.0,1.151726612,2.086175516,0.814788939,0.0,4.878338458457216,2.303023733734686,2.6083445979375983,1.940807252054481,4.6200859611168985,0.450519409
5229,218,1,21,0.0,0.78341224,2.135419745,0.343788759,0.0,3.23807719870262,1.2300122840665133,2.336515898366033,1.976330093145816,4.636359906861403,0.693245388
5230,218,1,22,0.0,0.492016236,1.637570122,1.669001103,0.0,3.600882350540167,0.3102905495343927,2.3589951746741793,1.970093265573396,4.6217569543810635,0.834072268
5231,218,1,23,0.0,0.26242452,0.310404783,0.212115302,0.0,4.369350260802963,0.7241376542542959,2.3573738057648046,1.9322873107544805,4.621098671358008,1.4779855
5232,218,1,24,0.0,0.186754269,0.255484385,0.529967132,0.0,4.243813420579892,1.0998011630556048,2.2715992935379186,1.9943115644642109,4.629091138474277,2.784200483
5233,219,2,1,0.494262205,0.309761363,0.581808626,0.8182717840000001,2.396401853,4.239163456607623,1.9238839294461845,2.3876048338080555,1.955806392276644,4.6230446149173545,5.226468028999999
5234,219,2,2,0.248493567,0.5535932689999999,0.282666119,0.162036104,2.397838667,3.963194459303292,0.5699583885810786,2.517704042623194,2.0133087719658973,4.634542110826701,6.328706222999999
5235,219,2,3,0.301351188,1.340565097,0.376083971,0.119635523,1.659591637,3.5557929102166463,0.6726090223574162,2.651306770621642,1.9320665811354136,4.6353278947239644,6.866161917
5236,219,2,4,0.836471939,1.937855551,0.655207348,0.248190157,1.618422798,4.797403515238991,0.1549767956503274,2.25404251224365,1.924152824573334,4.634771225872188,7.588252774
5237,219,2,5,0.809837495,1.16890491,1.295901611,0.179977529,1.366421409,4.886058078937976,1.7595307175537047,2.26553937865348,1.9491780357406887,4.631406481713644,7.159819552999999
5238,219,2,6,0.72599805,1.075284818,2.708060896,0.283792885,1.369948715,2.8440397261496213,0.2235257590402913,2.4363877019053386,2.0404101422184726,4.6321314130144655,7.095504495
5239,219,2,7,0.533752021,1.442787784,1.306411776,1.331411875,2.889378329,4.942474891921597,1.066003507142547,2.2899046825426312,1.9457726031856144,4.616041197783678,6.055948672
5240,219,2,8,0.56689836,0.8077209909999999,0.471390181,0.868407485,1.875821269,3.927182038323705,0.5639929029700177,2.2035563803419826,1.9674494790606656,4.629504119800156,5.116828972
5241,219,2,9,0.7139418740000001,1.615312185,0.336507553,0.487672813,1.801577671,4.425413882219344,0.507811556130773,2.551566557681921,2.0395006255735297,4.624219143061269,3.382779725
5242,219,2,10,0.722236647,3.790437572,0.342223724,0.334043208,0.71932838,3.994853895619345,0.963924095954376,2.488484394348493,1.9528940608968461,4.6262549464460125,2.781411256
5243,219,2,11,0.480957742,0.829952474,0.46102963,0.6012461579999999,1.087560625,4.575636938777142,1.0294185385419128,2.3613656289761336,1.9323852266690618,4.626837488124521,1.949789579
5244,219,2,12,0.43430386,1.367532391,0.564418512,0.50758474,0.6196644,3.910336807939732,1.42523836320418,2.288581884572785,2.032881256706383,4.624257757257991,1.250629819
5245,219,2,13,0.894052955,1.937405127,0.268959287,0.14690545900000002,0.681361821,4.305350151153099,1.201377254227793,2.37846898161596,1.954835579373421,4.612025556128971,0.802383139
5246,219,2,14,0.73281236,2.466089199,0.287565475,0.153226475,0.6759598809999999,4.859874304799666,1.0768576617040357,2.4472343021488783,2.085627853727999,4.632287997509702,0.526862759
5247,219,2,15,0.884833223,3.840192769,0.31403542100000004,0.17711253300000002,0.3900154320000001,4.310745319153184,0.008138275913912363,2.2957722916624426,1.9798300259496175,4.639028607702281,0.8755184579999999
5248,219,2,16,0.645703726,2.668389262,0.654063446,0.198901898,0.919230062,2.830697927393595,0.2509762415041448,2.2767388561175332,1.9531163837258447,4.616431734718575,0.943582554
5249,219,2,17,1.0021475359999998,2.200516537,1.45131838,0.388014875,0.4910801970000001,4.109546318881392,0.3329639714823573,2.2704603216089234,2.0071011338633302,4.627792511808265,0.5376959960000001
5250,219,2,18,0.945676827,2.681727124,0.792129372,0.423694036,2.44749808,4.448132993033453,1.0030299879897069,2.3829083003086367,1.928631471961388,4.642682068307657,0.013255341
5251,219,2,19,2.660047081,2.423923301,0.284507092,0.306633312,0.952187101,4.882004056241646,0.31855636738867543,2.356439993336944,1.9984843807712975,4.6199656397335325,0.012572655
5252,219,2,20,1.564354764,1.970408283,1.7323087030000002,0.788558379,1.938744064,4.92027988559898,0.4740990855936961,2.3663169142079927,1.9259427321774407,4.630377903250872,0.487253703
5253,219,2,21,1.089466441,1.44392084,1.6155807569999998,0.32293809100000004,2.013015276,3.8797069100990167,1.384585117640171,2.5519726523929847,2.0630251294512467,4.637977555515043,0.676925117
5254,219,2,22,1.007229278,0.877427104,1.559432098,0.493950627,2.316246792,3.3642843334056582,0.465596806445392,2.253360999275724,1.9096856745833768,4.639383484306452,0.930661589
5255,219,2,23,0.700573875,0.583111295,1.263980266,0.7662535559999999,5.597913583,4.803925848824286,0.7340685176737208,2.406683603620338,1.9379718054264456,4.62992017860135,1.30046008
5256,219,2,24,0.519756632,0.351472879,0.593932209,0.170788419,2.057209416,3.6804136251629966,2.1689970137730112,2.3141020981568405,2.0112196437284373,4.615409617049106,2.688275154
5257,220,3,1,0.308043491,0.0,2.011579418,0.700325243,1.937507564,4.751283116799229,1.322522898204802,2.396172312787237,1.944561967493455,4.637535144311035,4.966532057
5258,220,3,2,0.120291749,0.0,0.308440255,0.5090197679999999,1.625311088,2.1110829927767587,2.7316800130175145,2.2642943158347606,1.922096354056748,4.635074068697833,6.755347903
5259,220,3,3,0.31719796,0.0,0.408065385,0.051080315,3.093305109,4.200912592822736,1.1290856834023666,2.2365499295393225,1.9939873446236764,4.631770379162148,6.224392633
5260,220,3,4,1.086888596,0.0,0.452479758,0.250757702,1.288121172,3.5216963368391365,0.2365089238870812,2.224841691197281,1.9104956086830152,4.6387109484192965,7.542569356
5261,220,3,5,0.842071039,0.0,2.336827,0.051293576,1.326365349,4.110464371086259,0.19408358951309265,2.3184986995624044,1.9409633373521575,4.642010471326239,7.024447591
5262,220,3,6,0.377693474,0.0,1.207864814,0.214657237,1.503768113,4.7675349245257586,0.3111757273715317,2.3851353790382204,1.9842173217463568,4.637226785754203,6.844186924
5263,220,3,7,0.311664259,0.0,0.420684813,1.6740480219999998,3.501709367,4.741421867522597,0.9807314016218504,2.5053226342882358,1.956201698751057,4.62520302137695,6.570215065
5264,220,3,8,0.345384604,0.0,0.7756083229999999,1.128079242,2.396242131,3.946116302562958,0.1328110023621788,2.442351581881141,1.928226594738414,4.624869533185848,5.24391017
5265,220,3,9,0.75927162,0.0,0.280246187,0.561360007,1.5224796930000002,4.2985696449437185,0.5686615980419911,2.355413563051544,1.9239212962255965,4.609443416968901,3.671083576000001
5266,220,3,10,0.722617168,0.0,0.08775529,0.731634817,0.777287429,4.156997309384711,0.998662163855624,2.4815708758963244,1.9792785287267392,4.629757518165998,2.812267155
5267,220,3,11,0.299874275,0.0,0.091061575,0.382388783,1.55638342,4.811781067829712,1.5360323120560644,2.3239544884019017,2.0416952723118285,4.630583698267993,1.647003815
5268,220,3,12,0.712607998,0.0,0.265055357,0.516342097,1.017157414,4.706224455051006,0.6783649669095368,2.364770546802806,2.0437907472217702,4.631382975835669,1.348218056
5269,220,3,13,0.487728909,0.0,0.045678027,0.18267632600000008,0.748356715,4.414572217202816,0.14336206818665753,2.414335935100932,1.9379918721306264,4.630199243430429,0.808709331
5270,220,3,14,1.140273487,0.0,0.059676828,0.128655885,1.248463812,3.6799122838440312,1.0088002252924233,2.445043602027656,1.9440403505595505,4.6217422357728335,0.587665211
5271,220,3,15,0.618484598,0.0,0.542201928,0.06558140700000001,0.354531639,5.048157423605108,1.352085872139374,2.231175609530625,2.026189537338525,4.6080538504232935,0.879198811
5272,220,3,16,0.6923142590000001,0.0,1.124876246,0.17604110399999998,0.649691548,3.659004004597137,0.7911587184222777,2.3546905905631603,1.9531143495953425,4.599947822193868,0.835519682
5273,220,3,17,1.213085415,0.0,0.723502975,0.142950419,0.369654949,3.547543600635157,0.5391213089108309,2.3800434361742906,1.9648331227094096,4.639731406143199,0.503295344
5274,220,3,18,1.0164333,0.0,1.208219259,0.404289759,2.294780359,4.3313529758888505,0.17653991536305866,2.226902507637492,2.0407240848065373,4.636672328998847,0.001100151
5275,220,3,19,1.785202819,0.0,0.29081121600000004,0.621543353,0.7507795820000001,4.063437986857373,1.0220834755288728,2.2542727226111157,1.939922885536556,4.6198195343987845,0.012820685
5276,220,3,20,1.573804009,0.0,1.494406582,0.3913973220000001,1.736831473,4.434505076176057,0.13143498602977205,2.3928854754313478,1.9309576366442465,4.613951208293121,0.465985866
5277,220,3,21,0.8843750109999999,0.0,1.211043296,1.13804233,2.454804853,4.143130443496287,0.3497114150355555,2.3986660072304744,1.9745452766795957,4.629754341213423,0.705182457
5278,220,3,22,0.533475596,0.0,1.053226312,0.298522208,3.423292637,4.042440353951453,1.5154428591518414,2.5758128985983757,2.0025295040897433,4.6411827230042615,0.985626094
5279,220,3,23,0.595034456,0.0,0.179093048,0.408132713,4.581097171000001,3.518589704135641,0.2694864582949624,2.317392733070621,1.9273795084741736,4.619362667717203,1.462206994
5280,220,3,24,0.942505085,0.0,0.373928064,0.53514051,3.605486007,3.7257523140025515,1.0526290190282157,2.3778176583602617,1.9695815653738484,4.618293780600492,2.925157762
5281,221,4,1,0.301937635,0.373249254,2.711296044,0.0,2.752211935,4.932884333093694,0.7950091190269897,2.252227173282773,2.155544973057291,4.6412486502816375,5.264881309
5282,221,4,2,0.174158731,0.602114388,0.41384837,0.0,1.67060902,3.2641214648069625,0.6406232353101412,2.4660508582626197,1.9480113144400828,4.631621173956507,6.066706825
5283,221,4,3,0.5760464510000001,1.34156852,0.572312361,0.0,2.360605392,3.9657220746756767,0.8516411096948819,2.349811794110131,1.984651662428067,4.635453255546623,6.097912107999999
5284,221,4,4,0.937570695,1.510060032,3.419518928,0.0,1.69809273,4.272857418812822,0.8906772326204341,2.4281861464095744,1.991406895321989,4.625393827129644,7.834835926
5285,221,4,5,1.023618145,1.4992796380000002,3.755520186,0.0,1.274532987,3.9926514119145966,2.101778209513894,2.6484776508472816,1.995118615645065,4.623209497431128,6.6940183960000015
5286,221,4,6,0.6219651629999999,0.936107836,4.774178637,0.0,2.181359838,4.715250397289934,1.068807952219612,2.5316254279990376,2.1202570173594406,4.642698688740565,7.133280137000001
5287,221,4,7,0.28454524600000003,1.685116126,0.661023457,0.0,3.332369986,3.870755502644185,0.6568702293657829,2.3051597948902995,2.0604797906608066,4.639543375624225,5.891564513
5288,221,4,8,0.36244468,0.849542969,1.5220851990000002,0.0,3.271502706,4.9398666647056135,0.5913093189554405,2.799463642695444,1.9687053672291013,4.6162444580431865,4.892123032
5289,221,4,9,0.653302748,1.547946049,0.546183338,0.0,2.020948992,4.491455780890715,1.0245207668490666,2.3287016215147833,1.9184940752258703,4.6433116540899135,3.836711859
5290,221,4,10,0.42770226,3.337167613,0.062506695,0.0,0.8453291070000001,4.2201227334065115,1.3800513758662205,2.3750428396191405,2.0160912084306006,4.638865727614051,2.591033551
5291,221,4,11,0.3986929320000001,1.11125747,0.29443288300000003,0.0,1.239585117,4.117900716925184,0.5994011280970487,2.2288718895810677,1.990438241470177,4.612008276100694,1.745736398
5292,221,4,12,0.563092872,1.205306607,0.136299287,0.0,0.951055223,4.841053901940038,1.3457145994071178,2.2690447816900803,1.9150403020651643,4.640428934555644,1.4692270669999998
5293,221,4,13,0.819882322,1.622756878,0.59908527,0.0,0.826859438,3.8058280171012417,1.5970502130107476,2.34364931620582,1.9532688913673089,4.6279507091468135,0.6792600759999999
5294,221,4,14,1.047434423,2.220538767,0.63210699,0.0,1.235958168,3.981016627063864,0.3612787261327389,2.397411175505942,1.9202262529994558,4.6358652352087,0.5914713779999999
5295,221,4,15,0.7368772309999999,3.667012818,1.629369649,0.0,0.428857235,4.701863700935851,0.9007045199250325,2.6740983467926935,1.936699082645089,4.606664489950049,0.848543596
5296,221,4,16,0.907428138,2.094793505,2.8678343610000003,0.0,0.586318026,4.750664792181033,1.6994890458035907,2.343533545734519,1.9990253663643271,4.607635144670069,0.853351077
5297,221,4,17,1.1433705,1.907449656,3.320403397,0.0,0.35680482700000005,4.746769055935314,0.649318455029639,2.4122469858534137,1.987313080173848,4.628737785837733,0.526107126
5298,221,4,18,1.628442278,2.420303297,2.928517531,0.0,1.478551804,3.945277464104015,0.9961563065682948,2.3150162984725013,2.085963255213887,4.638926961134769,0.016227744
5299,221,4,19,2.671967565,2.1191833840000003,0.29526035300000003,0.0,0.763118947,4.182253300341617,0.8343744178910516,2.363437995303081,1.93250868471696,4.619821040818605,0.001173295
5300,221,4,20,1.991625868,2.5594421940000003,1.5469188580000002,0.0,1.387130564,4.734333385631307,1.2213180859912334,2.581951436917617,1.9865573555744565,4.638874213245816,0.4639331370000001
5301,221,4,21,1.562132932,1.258935809,4.914740571,0.0,2.402167204,4.798399071930064,0.6814495990513074,2.5013137888935404,1.9464629291700288,4.636598855692166,0.7908417459999999
5302,221,4,22,0.748152261,0.961539106,1.082298675,0.0,3.668132945,4.69309604601808,0.3801670688591353,2.626266846246942,1.9702163442409744,4.612821462158725,0.904855238
5303,221,4,23,0.639028895,0.606547751,2.2068990580000003,0.0,5.095504124,3.9422278469249785,0.5728522613455503,2.4245621973582594,2.01814717664166,4.639825397203233,1.404379763
5304,221,4,24,0.944111521,0.361868715,0.949966461,0.0,2.200814933,3.2173919676460154,0.37836996735618256,2.3180643657435485,2.002975904780541,4.641265843247874,2.680389749
5305,222,5,1,0.381130872,0.163509685,1.825186794,0.878089503,6.122776168,4.133106165042431,1.107312307064249,2.3212276299897403,1.9678608156256985,4.637752279260684,4.945194665
5306,222,5,2,0.180134911,0.317437395,0.76609992,0.6792272970000001,5.62087282,4.592262407357127,0.5803294666253884,2.380237113209245,1.9900633046286125,4.615668351364289,5.817109897999999
5307,222,5,3,0.572403684,0.5717111229999999,1.927827245,0.289120497,3.589807504,3.595256776018937,0.7302683947764681,2.60583887174602,1.9655719747122853,4.640150550410122,6.28352222
5308,222,5,4,0.628686835,0.763020285,0.522511515,0.237249474,2.0309792630000003,4.314628797799956,1.3539379297000034,2.365940662915523,2.0848554533992147,4.635848932136835,7.707316256
5309,222,5,5,0.940383627,0.56263711,2.11678901,0.120764973,3.485774134,3.2819330087009906,0.9877682159586298,2.361878053120915,1.9347154145851155,4.638664379692659,7.435846547000001
5310,222,5,6,0.35363236299999995,0.462616285,4.246402488,0.206315151,4.975685841000001,3.6720505813267783,0.5054978548937585,2.2667624030794027,1.96531284447359,4.6348384163761125,6.643556887000001
5311,222,5,7,0.403036933,0.720482745,0.695789055,0.678056216,6.291265159,4.110330131903074,0.5598835142731057,2.374966572550986,1.9231539847332657,4.6240393419027885,6.121164218
5312,222,5,8,0.449028149,0.346740159,1.452248121,0.7566836140000001,6.258957605,4.698996550162494,1.5334973115002948,2.854905528327889,1.9864775575884184,4.631825863156837,5.825858729
5313,222,5,9,0.8271551090000001,0.878647376,0.6787356259999999,0.396063965,3.710647698,4.908276801682939,0.8635691260495616,2.3780139606840853,1.984035169571248,4.630868045764841,3.63556368
5314,222,5,10,0.456929521,1.786831881,0.194558038,0.579818011,2.023002552,4.873741996353921,1.337909065648352,2.2934619553098745,1.915747985975708,4.610948181292467,2.768081528
5315,222,5,11,0.479840879,0.460418224,0.285180679,0.7605057040000001,1.939229845,4.637181623586026,1.0242257573602318,2.3643280341687114,1.9816537631298539,4.635636304169749,1.825737519
5316,222,5,12,0.65420631,0.5242833370000001,1.061589643,0.529388028,2.014795565,4.907999413154316,0.5291031740502158,2.434421934668214,1.987220661237844,4.636947782310291,1.348091425
5317,222,5,13,0.648028453,0.80285194,0.459716735,0.09238695,1.47061053,4.104046135148483,1.336896091908071,2.454032962793023,1.9306737801829783,4.638118674436427,0.7341963
5318,222,5,14,1.078452288,1.234091508,0.479691464,0.196230978,1.83705851,3.3789331108027083,0.043750088394946526,2.246589219787012,2.0033471585034315,4.635466547420988,0.482039851
5319,222,5,15,0.523791132,1.845832157,0.893256658,0.259295515,0.568650177,3.661812361411476,0.6371358519786395,2.2867182843793348,1.9339361250141491,4.634989187562592,0.968997084
5320,222,5,16,1.052048014,1.316969869,1.434834181,0.295812127,2.027528807,3.641190063205352,1.0459291716657395,2.481585923015833,2.0099039472321825,4.639125136420238,0.998286102
5321,222,5,17,0.8976518790000001,0.8013085940000001,2.082235306,0.334024572,0.979804215,4.453968464056536,0.2828399578180059,2.640660938674279,1.9356805886701631,4.638828195300113,0.425173388
5322,222,5,18,1.542386277,1.288455713,1.474854294,0.297232054,3.954571535,4.998730706540788,1.6188349848434784,2.533665348056138,2.0050854037527355,4.627283697317173,0.044884192
5323,222,5,19,2.711109872,1.154284625,1.440126089,0.5535979520000001,1.710188329,3.925174382650322,1.619192669410297,2.368760396549204,2.0071084882357377,4.623304131967027,0.043783729
5324,222,5,20,1.7425130919999998,0.965715445,3.303206894,1.032611879,2.988261279,4.52459225702568,0.8713317204325601,2.4198143858441865,1.9274320972291847,4.631152362295237,0.519114971
5325,222,5,21,0.921666161,0.575825891,4.398971984,0.938771511,5.151787768999999,4.4161789835834036,1.81878857168208,2.5402231876415486,2.01957872821758,4.606410109798065,0.738975718
5326,222,5,22,0.6991265659999999,0.422636723,2.053971101,1.243720053,5.450946342999999,4.755613898860594,0.376810670475929,2.2667068283442715,2.019981692512145,4.6270736695526065,0.970192212
5327,222,5,23,0.363136479,0.316715995,0.8117923429999999,0.8948195059999999,8.868895019,4.765853347198872,0.6968139874279582,2.3086993623585808,1.9123700089416704,4.636487810784501,1.304318285
5328,222,5,24,0.665206715,0.146675222,0.802661718,0.7803501959999999,3.882346378,4.647772639821318,0.3311581106524033,2.5165775815919207,1.92400555851588,4.631052376202672,2.712087299
5329,223,6,1,0.0,0.172275233,1.013164297,0.5453008970000001,9.326181948,4.016761575793336,0.5739466791937906,2.4704445303318456,1.955181047959212,4.635834656331006,5.301580343
5330,223,6,2,0.0,0.254998298,1.415474093,0.6111131879999999,7.00397184,4.591205473153731,0.3692105478691271,2.3602231133133142,1.91691143028552,4.612105270476764,5.653422634
5331,223,6,3,0.0,0.618861866,1.041266128,0.251953378,7.762157802999999,4.914454979915929,1.0740160048355656,2.2372514917512323,1.9786479496746567,4.620959559350033,7.262696751
5332,223,6,4,0.0,0.660833691,1.1950946409999998,0.22634959,2.9812721860000004,4.715768211194795,0.3566025595892551,2.405560585348759,2.0788801093590807,4.628997136001161,7.690872112
5333,223,6,5,0.0,0.630615614,0.841188229,0.06401333599999999,5.963595204,3.4459221603815733,0.23414053611020336,2.514118363131204,1.9968952389090135,4.6336604748678045,6.71671832
5334,223,6,6,0.0,0.5296956389999999,0.704654045,0.099667918,7.153939835,4.36386702832257,1.1799370685143826,2.314473942113025,1.932511466531976,4.628476536753095,6.85248052
5335,223,6,7,0.0,0.717670963,0.913769009,1.634461089,6.047777247000001,3.8248988620097317,1.2187269654512132,2.5450169309227597,2.0187669670984483,4.635952358028369,6.444712045
5336,223,6,8,0.0,0.430345638,1.115973886,0.775771489,6.009046034,3.664368100262447,0.6953075524074643,2.365969789165607,1.9349390473342647,4.638287496033756,5.137833188
5337,223,6,9,0.0,0.835827925,0.593083625,0.865907891,6.474271623,4.562266656251916,1.2743791056881475,2.417276440872421,1.941087478951004,4.640896166767648,3.323941674
5338,223,6,10,0.0,1.628915727,0.445313586,0.983080991,2.387334995,4.269320034839158,0.8408057007772155,2.3329687805845025,1.9982785660570401,4.633594432941499,2.799822163
5339,223,6,11,0.0,0.417368176,0.633845729,0.41417631,2.837974581,4.619284717782206,1.2873250972669008,2.3161610724618806,1.919858628034056,4.621016705930686,1.716620925
5340,223,6,12,0.0,0.608301742,0.216928186,0.6906564959999999,2.727069985,3.880801868484959,1.1889530605960672,2.231869419174896,1.9227543723128315,4.639529847220092,1.386268784
5341,223,6,13,0.0,1.099210887,0.207158237,0.123017478,1.903480014,3.6881846046275113,1.076507547905395,2.235336711713733,1.991469836513479,4.624050901636402,0.7416467990000001
5342,223,6,14,0.0,1.341429643,1.056891931,0.079289915,2.83136431,3.7891893290863066,1.2169919193784362,2.4845137676702183,1.96486482455858,4.617934220128396,0.599069423
5343,223,6,15,0.0,1.7412802319999998,1.61756987,0.235911392,1.606331784,4.9259931353433615,0.2347583636448619,2.369043203621333,2.072746008962563,4.642538303879096,0.859211148
5344,223,6,16,0.0,1.503288144,1.561155702,0.057347974,3.182550323,4.273685463403637,0.7150550373376108,2.3541687729241123,1.985410414087049,4.632761167827491,0.867133982
5345,223,6,17,0.0,1.061041522,2.200907583,0.09005162800000001,1.32267261,4.7940908700883815,0.024489293350487246,2.3968163510112395,1.9132890432749812,4.6255619058364985,0.440936647
5346,223,6,18,0.0,1.015216686,3.495365886,0.445269536,6.422496804,3.518420912816745,0.8284650044256014,2.419131245614792,2.043746604320482,4.631062020327835,0.005227806
5347,223,6,19,0.0,1.369339169,2.443648405,0.219311647,2.299665992,4.622019112032334,0.8325998362785328,2.307307776731793,2.0108025200627755,4.632053146920644,0.01491424
5348,223,6,20,0.0,1.078672505,1.39222792,0.398040272,3.60578841,3.714290960940895,0.9215613843171152,2.539760375705689,1.976609134400084,4.628564933528051,0.446585382
5349,223,6,21,0.0,0.579730924,2.987511107,0.8590628840000001,6.577957428,4.642643988212133,1.6001170685589985,2.3255572185304163,1.9788480235887749,4.634626674509248,0.704665758
5350,223,6,22,0.0,0.371095973,0.483572447,1.001801999,7.391224922999999,4.624231835009863,1.860302250876847,2.3407190344100868,1.9281690220907823,4.625595567005177,0.91604901
5351,223,6,23,0.0,0.261090205,1.106176386,0.439883522,18.15774528,3.9904463170789186,0.5892031053250394,2.442618149304851,2.036499476477367,4.636241050786506,1.3461038980000002
5352,223,6,24,0.0,0.144696747,0.975630126,0.32431303300000003,9.944309776,2.650393238857026,0.8535471311703293,2.330692355136468,2.015602857150268,4.629272647551012,2.678487809
